parsedUrl	title	sku	upc	mpn	brand	imageUrl	minSalePrice	minListPrice	availability	categoryTexts	additionalAttributes	smallDescription	longDescription	specificationText	externalProductUrl	canonicalUrl	urlsToSeeder	statusCode
https://www.walgreens.com/store/c/hothands-hand-warmers/ID=prod6008113-product	HotHands Hand Warmers40.0pr	474339	09473308589		HotHands	https://pics.drugstore.com/prodimg/412677/450.jpg	29.99	0	In Stock	Home, Shop,Household,Outdoor Living,All Weather Essentials	{"Product in inches LxWxH":"4.8x 7.5x 7.3","Item Code":"474339","Shipping Weight in lbs":"4.4"}	Small size 2.25" x 4" Produce heat 130F Portable No wires or batteries	Quick view Small size 2.25" x 4" Produce heat 130F Portable No wires or batteries Designed for skiers, hunters, fishermen, golfers, or people who work or play in the cold for long hours. HotHands-2¿ hand warmers are air-activated and will provide up to 10 hours of soothing warmth inside gloves, pockets or wherever you feel a chill.FEATURESPackaged in pairsSmall size 2.25" x 4" Produce heat 130F Individually sealed in airtight package to guarantee a shelf life of six yearsPortable No wires or batteries OdorlessDisposableSafeNontoxic, nonflammableEnvironmentally friendlyContains all natural ingredients© 2009 Heatmax	Small size 2.25" x 4" Produce heat 130F Portable No wires or batteries ,no of pieces: 1	https://www.walgreens.com/store/c/hothands-hand-warmers/ID=prod6008113-product#1	https://www.walgreens.com/store/c/hothands-hand-warmers/ID=prod6008113-product		200
https://www.walgreens.com/store/c/de-luxe-maison-all-purpose-spray-cleaner-lemon-verbena/ID=prod6159245-product	de-luxe MAISON All-Purpose Spray Cleaner Lemon Verbena17.0fl oz	250724	81067000603		de-luxe	https://pics.drugstore.com/prodimg/198212/450.jpg	2.79	6.99	In Stock	Home, Shop,Household,Laundry & Cleaning,Cleaners	{"Product in inches LxWxH":"3.15x 3.15x 7.5","Item Code":"250724","Warnings":"Do not swallow.Avoid contact with eyes, for external use only.Keep out of reach of children.First Aid:Ingestion - Have conscious person drink several glasses of water.Do not induce vomiting.Eye Contact - Immediately flush with running water, keeping eyelids open.If irritation persists, get medical attention.","Shipping Weight in lbs":"1.25"}	All natural cleanerWith natural plant based ingredientsSmells like lavender	Quick viewAll natural cleanerWith natural plant based ingredientsSmells like lavenderAll Natural Home Care ProductsEnhance your cleaning experience with this all natural cleaner containing naturally derived oils of Lemon and Verbena.This mild "no-drip" gel formulation has Nonionic emulsifiers that cuts dirt and grease.Contains natural fragrance oils and plant based ingredients.Created with ingredients to meet the EPA's "Design for Environment" standards.Natural Plant Based IngredientsSolvent Free, Paraben FreeNo Dyes, No PetroleumNatural Fragrance OilsBiodegradable in 28 daysNo Animal Testing - Cruelty FreeRecycable PET PackagingQuestions? 800 378-4786Made in U.S.A.Spray on surface and wipe clean.Recommended for nonporous surfaces such as countertops, floors, walls, appliances, fixtures, tile, laminate, sealed wood and sealed stone.Spray bottle can be refilled with de~luxe All-Purpose Cleaner Concentratedrugstore.com	All natural cleanerWith natural plant based ingredientsSmells like lavender,no of pieces: 1	https://www.walgreens.com/store/c/de-luxe-maison-all-purpose-spray-cleaner-lemon-verbena/ID=prod6159245-product#1	https://www.walgreens.com/store/c/de-luxe-maison-all-purpose-spray-cleaner-lemon-verbena/ID=prod6159245-product		200
https://www.walgreens.com/store/c/hothands-hand-warmer-value-pack-10-pk/ID=prod3676563-product	HotHands Hand Warmer Value Pack 10 pk1.0ea	552626	09473307010		HotHands	https://pics.drugstore.com/prodimg/419993/450.jpg	7.99	0	In Stock	Home, Shop,Household,Outdoor Living,All Weather Essentials	{"Ingredients":"Ingredients:Iron Powder,Water, Salt, Activated Charcoal, Vermiculite","Product in inches LxWxH":"4.72x 2.0x 9.64","Item Code":"552626","Warnings":"Burn hazard.Immediately remove warmer if it is too hot or uncomfortable.Check skin periodically.Maximum temperature may reach 158°F 70°C .Do Not Use:For Longer Than StatedWith Other Heating Devices or Heat Up in MicrowaveWhile SleepingOn Infants or on Those Who Cannot Feel HeatIn Oxygen-Enriched EnvironmentsCareful supervision is required when used by the elderly, children, the handicapped, and those with sensitive skin.People with allergies, diabetes, frostbite, scars, open wounds, bruising, swelling, sensitive skin, arthristis, paralysis, nerve damage or circulatory problems, and people who cannot apply or remove warmer by themselves, should not use this product unless directed by a physician.For external use only.Do not allow contents to get in eyes or mouth.If in the eyes, flush thoroughly with clean water.If in mouth, contact poison control center as it contains iron powder, which can be harmful if swallowed.Keep out of reach of children and pets.","Shipping Weight in lbs":"1.25"}	Ready to useAir-activatedSafe, natural heat	Quick viewReady to useAir-activatedSafe, natural heatGreat Value!Promotes Long-Lasting Heat!Ready to UseAir-ActivatedSafe, Natural HeatUp to 200 Hours of HeatHotHands®, the leader in air-activated warmers, has been warming hands, feet, and bodies for over 20 years.It's a brand trusted all over the world by professional athletes, outdoor sporting enthusiasts, spectators, skiers, outdoor workers and by anyone wanting safe, convenient, concentrated warmth in cold weather conditions.Enjoy up to 10 hours of safe, comfortable long-lasting heat with each pair.Avg. Temp. 135°F 57°C .Contains:10 Pairs of Hand Warmers1-800-432-8629Made in USADo not open outer package until ready to use.Remove warmer from outer package; shake to activate.Do not open, puncture or tear warmer.For maximum efficiency, place warmer in pocket or gloves.Warmer heats up in 15 - 30 minutes.If heat decreases, expose warmer to air & shake.After use, dispose with regular garbage.Ingredients will not harm environment.Storage:Keep in a cool, dry place out of direct sunlight.©Heatmax, Inc	Ready to useAir-activatedSafe, natural heatIngredients:Iron Powder,Water, Salt, Activated Charcoal, Vermiculite ,no of pieces: 1	https://www.walgreens.com/store/c/hothands-hand-warmer-value-pack-10-pk/ID=prod3676563-product#1	https://www.walgreens.com/store/c/hothands-hand-warmer-value-pack-10-pk/ID=prod3676563-product		200
https://www.walgreens.com/store/c/hothands-hand--body-super-warmers/ID=prod6008116-product	HotHands Hand & Body Super Warmers40.0ea	474348	09473315243		HotHands	https://pics.drugstore.com/prodimg/412679/450.jpg	29.99	0	In Stock	Home, Shop,Household,Outdoor Living,All Weather Essentials	{"Product in inches LxWxH":"4.8x 7.5x 7.3","Item Code":"474348","Shipping Weight in lbs":"5.33"}	Portable No wires or batteries OdorlessDisposable	Quick view Portable No wires or batteries OdorlessDisposable Super HotHands¿ are larger 4" x 5" air-activated hand and body warmers designed to last up to 18 hours providing safe, comfortable warmth in the coldest of temperatures. When placed in pockets or between layers of clothing, these warmers will help you enjoy cold weather activities longer, whether it's hunting, fishing, working or just being a spectator.FEATURESIndividually sealed in airtight package to guarantee a shelf life of six yearsPortable No wires or batteries OdorlessDisposableSafeNontoxic, nonflammableEnvironmentally friendlyContains all natural ingredients © 2009 Heatmax	Portable No wires or batteries OdorlessDisposable,no of pieces: 1	https://www.walgreens.com/store/c/hothands-hand--body-super-warmers/ID=prod6008116-product#1	https://www.walgreens.com/store/c/hothands-hand-%26-body-super-warmers/ID=prod6008116-product		200
https://www.walgreens.com/store/c/method-all-purpose-surface-cleaner-ginger-yuzu/ID=prod6146938-product	method All-Purpose Surface Cleaner Ginger Yuzu28.0fl oz	236699	81793900019		method	https://pics.drugstore.com/prodimg/303894/450.jpg	3.99	0	In Stock	Home, Shop,Household,Laundry & Cleaning,Cleaners	{"Ingredients":"Ingredients:Corn and Coconut Derived Biodegradable Surfactant, Corn Based cleaning salt, Soda Ash, Potassium Hydrate, Fragrance, Oil Blend, Color, Water Purified","Product in inches LxWxH":"3.6x 3.1x 10.0","Item Code":"236699","Warnings":"Avoid contact with eyes.In case of eye contact, flush with water.If swallowed, drink a glass of water and contact a physician.Keep out of reach of children.","Shipping Weight in lbs":"1.75"}	With ginger yuzu scentCuts grease & grimeNon-Toxic formula	Quick viewWith ginger yuzu scentCuts grease & grimeNon-Toxic formulaNon-Toxic. Cuts Grease + Grime.Our cleaners have powerful formulas made with naturally derived surfactants and all natural dyes.The fresh ginger yuzu fragrance is infused with natural essential oils, so you smell the beauty of nature in your home. the result?Nothing but clean.At method, we're for clean. clean air, clean water, clean homes, and clean living.You know that brisk, fresh feeling you get from a newly cleaned room?That burst of home pride?We get that.We make that.Safe and effective cleaning for all surfacesPeople friendly with non-toxic, naturally derived formulas100% recyclable bottle made from 100% recycled plasticAll natural dyespeople against dirty™Safe for you, safe for the planet.If your mission is to put the hurt on dirt, then this is your new partner against grime.It packs a powerful cleaning punch with natural, biodegradable ingredients and a non-toxic disposition.Bam! take that, dirty.Great cleaning comes naturally to us.This bottle is made of 100% recycled plastic.Never tested on animals.Recycle for good karma.Made in the USAJust spray and wipe.Psst:It is always a good idea to test in an inconspicuous place first.©method products, inc.	With ginger yuzu scentCuts grease & grimeNon-Toxic formulaIngredients:Corn and Coconut Derived Biodegradable Surfactant, Corn Based cleaning salt, Soda Ash, Potassium Hydrate, Fragrance, Oil Blend, Color, Water Purified ,no of pieces: 1	https://www.walgreens.com/store/c/method-all-purpose-surface-cleaner-ginger-yuzu/ID=prod6146938-product#1	https://www.walgreens.com/store/c/method-all-purpose-surface-cleaner-ginger-yuzu/ID=prod6146938-product		200
https://www.walgreens.com/store/c/better-life-what-ever!-all-purpose-cleaner-scent-free/ID=prod5581639-product	Better Life what-EVER! All-Purpose Cleaner Scent Free32.0fl oz	498247	89545400200		Better Life	https://pics.drugstore.com/prodimg/203170/450.jpg	6.99	0	In Stock	Home, Shop,Household,Laundry & Cleaning,Cleaners	{"Ingredients":"Ingredients:Deionized Water, Polyglucoside / Glutamate Surface Active Agents derived from natural sugar/amino acids","Product in inches LxWxH":"3.45x 3.45x 9.88","Item Code":"498247","Warnings":"Keep out of reach of children.","Shipping Weight in lbs":"2.3"}	Works on countertops, walls,and moreNo rinsing, no residueGluten free cleaning product	Quick viewWorks on countertops, walls,and moreNo rinsing, no residueGluten free cleaning productFor This, That, And Especially Those From crayoned doors and spilled-on floors to stuck-on funk and nasty gunk, what-EVER! takes the work out of housework.No rinsing.No residue. This is a gluten free cleaning product. Not tested on animals.Use this safe cleaner on any washable non-porous surface, including: CountertopsAppliancesSinksToiletsBaseboardsWallsFloorsTablesChairsShowers and TubsEnvironmentally Friendly Products And Non Toxic Cleaning: All Better Life cleaning products use agents which are free of petrochemicals and ethoxylates; the power behind our green cleaners comes directly from plants and vegetation that Mother Nature provides.This means all Better Life natural cleaners rapidly biodegrade.In fact, all Better Life green cleaning products far exceed both U.S. and European biodegradability standards.Cleaning with Better Life products means that you are using safe cleaners that are free of volatile organic compounds VOCs , sulfates, and other chemicals which are irritants to the skin and respiratory system.Tips & More:Use what-EVER! to clean out the fridge. It's non-toxic and leaves no residue on food surfaces.Plus you don't have to rinse.Use our natural all-purpose cleaner on baseboards, walls, and doors to remove scuff marks, dirt, and pet oils.Better Life's all-purpose cleaner is solvent free no ammonia, alcohol, ethers and pH neutral, so it's great for acrylic and other plastic shower/ tub enclosures.After every shower, spray down your shower with what-EVER! all-purpose cleaner to stop mildew and soap scum from forming.Squeegee glass shower doors for a streak-free shine.Use what-EVER! to bring new life to polished metal surfaces cars, boats, bathroom fixtures, bikes, etc. Better Life products are ethoxylate free so waterways and marine life will not be harmed. Directions: Turn nozzle to “ ON “ position.Spray and wipe with a cloth or paper towel. ©Better Life	Works on countertops, walls,and moreNo rinsing, no residueGluten free cleaning productIngredients:Deionized Water, Polyglucoside / Glutamate Surface Active Agents derived from natural sugar/amino acids ,no of pieces: 1	https://www.walgreens.com/store/c/better-life-what-ever!-all-purpose-cleaner-scent-free/ID=prod5581639-product#1	https://www.walgreens.com/store/c/better-life-what-ever!-all-purpose-cleaner-scent-free/ID=prod5581639-product		200
https://www.walgreens.com/store/c/hothands-insole-foot-warmers/ID=prod6008115-product	HotHands Insole Foot Warmers16.0pr	474347	09473311003		HotHands	https://pics.drugstore.com/prodimg/412678/450.jpg	34.99	0	In Stock	Home, Shop,Household,Outdoor Living,All Weather Essentials	{"Product in inches LxWxH":"6.6x 12.0x 6.5","Item Code":"474347","Shipping Weight in lbs":"2.25"}	Provide up to 9 hrs of heatAir activated and safeAdhesive backing keeps insoles in place	Quick view Provide up to 9 hrs of heatAir activated and safeAdhesive backing keeps insoles in place Designed for skiers, hunters, fishermen, golfers, or people who work or play in the cold for long hours. Heatmax Toasti Toes heated insoles are air activated warmers with full adhesive on one side that sticks to your socks to provide up to nine hours of warmth.FEATURESProvide up to 9 hrs of heatAir activated and safeNo odor, Environmentally friendlyComfortable and form fitted- measures 7.5 inches in lengthAdhesive backing keeps insoles firmly in place © 2009 Heatmax	Provide up to 9 hrs of heatAir activated and safeAdhesive backing keeps insoles in place,no of pieces: 1	https://www.walgreens.com/store/c/hothands-insole-foot-warmers/ID=prod6008115-product#1	https://www.walgreens.com/store/c/hothands-insole-foot-warmers/ID=prod6008115-product		200
https://www.walgreens.com/store/c/hothands-toe-warmers/ID=prod6008114-product	HotHands Toe Warmers40.0pr	474341	09473350024		HotHands	https://pics.drugstore.com/prodimg/447218/450.jpg	39.99	0	In Stock	Home, Shop,Household,Outdoor Living,All Weather Essentials	{"Product in inches LxWxH":"3.3x 10.0x 8.0","Item Code":"474341","Shipping Weight in lbs":"3.0"}	Perfect for skates, ski boots, and shoes/bootsAdhesive backing keeps warmer firmly in placeUp to five hours of 100¿F warmth	Quick view Perfect for skates, ski boots, and shoes/bootsAdhesive backing keeps warmer firmly in placeUp to five hours of 100¿F warmthToasti Toes¿ are air-activated toe warmers with full adhesive on one side that sticks to your socks to provide up to 5 hours of warmth. Best used by the active sportsman who will be walking or moving continuously while outdoors in the cold.FEATURESComfortable, form-fitted fitPerfect for skates, ski boots, and regular shoes/bootsAdhesive backing keeps warmer firmly in placeUp to five hours of 100¿F warmthIndividually sealed in airtight package to guarantee a shelf life of six yearsPortable No wires or batteries OdorlessDisposableSafeNontoxic, nonflammableEnvironmentally friendlyContains all natural ingredients © 2009 Heatmax	Perfect for skates, ski boots, and shoes/bootsAdhesive backing keeps warmer firmly in placeUp to five hours of 100¿F warmth,no of pieces: 1	https://www.walgreens.com/store/c/hothands-toe-warmers/ID=prod6008114-product#1	https://www.walgreens.com/store/c/hothands-toe-warmers/ID=prod6008114-product		200
https://www.walgreens.com/store/c/hothands-heated-fleece-headband/ID=prod6219319-product	HotHands Heated Fleece Headband Black1.0ea	334490	09473300302		HotHands	https://pics.drugstore.com/prodimg/502279/450.jpg	6.99	10.99	In Stock	Home, Shop,Household,Outdoor Living,All Weather Essentials	{"Product in inches LxWxH":"4.0x 0.75x 9.0","Item Code":"334490","Shipping Weight in lbs":"0.22"}	Pockets fit HotHands® warmersDesigned for comfortKeep your head & ears warm	Quick viewPockets fit HotHands® warmersDesigned for comfortKeep your head & ears warmHotHands® Heated Fleece Headband helps keep your head and ears warm and comfortable in the outdoors when the temperature drops!HotHands Heated Fleece Headband Package includes:Fleece HeadbandOne Pair HotHands Handwarmers, to provide 10 hours of heatSpecifically made with special pockets over the ears to fit HotHands® warmers, is designed for comfort and providing long lasting heat.One size fits all.Features:Long lasting ear protectionCombines Pro- Grade fleece with HotHands WarmersIntegrated pockets hold HotHands warmers in place©Kobayashi Healthcare, LLC	Pockets fit HotHands® warmersDesigned for comfortKeep your head & ears warm,no of pieces: 1	https://www.walgreens.com/store/c/hothands-heated-fleece-headband/ID=prod6219319-product#1	https://www.walgreens.com/store/c/hothands-heated-fleece-headband/ID=prod6219319-product		200
https://www.walgreens.com/store/c/hothands-heated-knit-cap/ID=prod6219318-product	HotHands Heated Knit Cap Black1.0ea	334489	09473300207		HotHands	https://pics.drugstore.com/prodimg/502280/450.jpg	6.69	10.99	In Stock	Home, Shop,Household,Outdoor Living,All Weather Essentials	{"Product in inches LxWxH":"4.0x 1.5x 9.0","Item Code":"334489","Shipping Weight in lbs":"0.28"}	With special pockets over the ears Designed for comfortHelps keep your head warm	Quick viewWith special pockets over the ears Designed for comfortHelps keep your head warmHotHands® Heated Knit Cap Helps Keep Your Head Warm & Comfortable in the Outdoors When the Temperature Drops!Designed Specifically for Use With HotHands WarmersIntegrated Pockets to Hold HotHands Warmers in PlaceLong Lasting Heat for Head & EarsIncludes a Free Pair of WarmersHotHands® Heated Apparel helps keep the body warm and comfortable when the temperature drops!Designed with special pockets to fit HotHands warmers, this outdoor apparel is designed to provide comfort and long lasting heat.The ultimate way to stay comfortablewhen the weather gets cold.©Kobayashi Healthcare, LLC	With special pockets over the ears Designed for comfortHelps keep your head warm,no of pieces: 1	https://www.walgreens.com/store/c/hothands-heated-knit-cap/ID=prod6219318-product#1	https://www.walgreens.com/store/c/hothands-heated-knit-cap/ID=prod6219318-product		200
https://www.walgreens.com/store/c/hothands-hand-warmers-variety-pack/ID=prod6219314-product	HotHands Hand Warmers Variety Pack1.0set	334485	09473307020		HotHands	https://pics.drugstore.com/prodimg/502278/450.jpg	10.99	0	In Stock	Home, Shop,Household,Outdoor Living,All Weather Essentials	{"Product in inches LxWxH":"15.56x 7.19x 10.5","Item Code":"334485","Shipping Weight in lbs":"1.25"}	Many hours of long lasting heatReady to useSafe, natural heat	Quick viewMany hours of long lasting heatReady to useSafe, natural heatTry our HotHands® Variety Packs to combine several warmer items in one package.Each Pack Contains Many Hours of Long Lasting Heat!Great Convenience & ValueReady to UseAir-ActivatedSafe, Natural HeatUltra ThinHotHands Variety Pack Includes:5 Hand Warmers5 Body & Hand Super Warmers3 Pair Toe WarmersHotHands® Variety Pack combines several warmer items in one package. It's the perfect way to try and use several HotHands products. Great for heat therapy, hunting, fishing, camping, hiking, skating, skiing, boarding, golfing, tailgating, sporting events, walking your pet, working in the yard, jogging and outdoor activity even trick or treating. Each package contains 5 pair Handwarmers, 5 Super Warmers, 3 pair Toe Warmers.Made in USA©Kobayashi Healthcare, LLC	Many hours of long lasting heatReady to useSafe, natural heat,no of pieces: 1	https://www.walgreens.com/store/c/hothands-hand-warmers-variety-pack/ID=prod6219314-product#1	https://www.walgreens.com/store/c/hothands-hand-warmers-variety-pack/ID=prod6219314-product		200
https://www.walgreens.com/store/c/de-luxe-maison-all-purpose-spray-cleaner-red-currant/ID=prod6246228-product	de-luxe MAISON All-Purpose Spray Cleaner Red Currant17.0fl oz	360265			de-luxe	https://pics.drugstore.com/prodimg/521938/450.jpg	0	0	In Stock	Home, Shop,Household,Laundry & Cleaning,Cleaners	{"Product in inches LxWxH":"3.0x 3.0x 7.5","Item Code":"360265","Warnings":"Do not swallow.Avoid contact with eyes, for external use only.Keep out of reach of children.First Aid:Ingestion - Have conscious person drink several glasses of water.Do not induce vomiting.Eye Contact - Immediately flush with running water, keeping eyelids open.If irritation persists, get medical attention.","Shipping Weight in lbs":"1.25"}	Natural plant based ingredientsNatural fragrance oilsEnhance your cleaning experience	Quick viewNatural plant based ingredientsNatural fragrance oilsEnhance your cleaning experienceAll Natural Home Care ProductsNatural Plant Based IngredientsSolvent Free, Paraben FreeNo Dyes, No PetroleumNatural Fragrance OilsBiodegradable in 28 daysNo Animal Testing - Cruelty FreeRecycable PET PackagingEnhance your cleaning experience with this all natural cleaner containing naturally derived fragrance oils of Red Currant, Blood Orange, Fuji Apple and Anjou Pear.This mild "no-drip" gel formulation has Nonionic emulsifiers that cuts dirt and grease.Contains natural fragrance oils and plant based ingredients.Created with ingredients to meet the EPA's "Design for Environment" standards.1-800-378-4786Made in USASpray on surface and wipe clean.Spray bottle can be refilled with de-luxe All-Purpose Cleaner Concentrate.Recommended for nonporous surfaces such as countertops, floors, walls, appliances, fixtures, tile, laminate, sealed wood and sealed stone.©drugstore.com	Natural plant based ingredientsNatural fragrance oilsEnhance your cleaning experience,no of pieces: 1	https://www.walgreens.com/store/c/de-luxe-maison-all-purpose-spray-cleaner-red-currant/ID=prod6246228-product#1	https://www.walgreens.com/store/c/de-luxe-maison-all-purpose-spray-cleaner-red-currant/ID=prod6246228-product		200
https://www.walgreens.com/store/c/hothands-toe-warmer-value-pack-6-pk/ID=prod3676562-product	HotHands Toe Warmer Value Pack 6 pk1.0ea	552625	09473310006		HotHands	https://pics.drugstore.com/prodimg/419992/450.jpg	7.99	0	In Stock	Home, Shop,Household,Outdoor Living,All Weather Essentials	{"Product in inches LxWxH":"4.72x 1.8x 7.48","Item Code":"552625","Shipping Weight in lbs":"0.5"}	Ultra thinReady to useSafe, natural heat	Quick viewUltra thinReady to useSafe, natural heatHotHands® Toe Warmers are single use air-activated heat packs that provide everyday warmth and are ideal for keeping your toes warm when the temperature gets cold.These warmers provide safe, natural heat, so you can enjoy the great outdoors during those harsh winter months.The toe warmers are ultra-thin, have a rounded toe and are designed for optimal comfort in boots & shoes.Ultra thinReady to useAir-activatedSafe, natural heatAdhesive - it stays where you stick it!OdorlessEach warmer provides up to 8 hours of heatHotHands® warmers are great for any occasion where long-lasting heat is desired.Outdoor sportsHunting & FishingTailgating at eventsWorking in the yardMade in USASimply open the package, peel away the paper backing, and stick the warmers to the bottom of your socks, under your toes.See package for detailed instructions.© 2009 Heatmax	Ultra thinReady to useSafe, natural heat,no of pieces: 1	https://www.walgreens.com/store/c/hothands-toe-warmer-value-pack-6-pk/ID=prod3676562-product#1	https://www.walgreens.com/store/c/hothands-toe-warmer-value-pack-6-pk/ID=prod3676562-product		200
https://www.walgreens.com/store/c/little-hotties-toe-warmers/ID=prod6173821-product	Little Hotties Toe Warmers1.0eax 10 Pack	265625	09650607208		Little Hotties	https://pics.drugstore.com/prodimg/462316/450.jpg	6.49	0	In Stock	Home, Shop,Household,Outdoor Living,All Weather Essentials	{"Ingredients":"Ingredients:Iron Powder, Water, Salt, Activated Charcoal, Vermiculite","Product in inches LxWxH":"7.5x 1.25x 5.0","Item Code":"265625","Shipping Weight in lbs":"1.03"}	Odorless & environmentally safeComfort in all cold conditionsAverage activated temperature is 105°F	Quick viewOdorless & environmentally safeComfort in all cold conditionsAverage activated temperature is 105°FPerfect for Keeping You Warm on GamedaySafeNaturalOdorlessAir-ActivatedAnyone who enjoys the outdoors and wants to stay out longer will appreciate little hotties warmers!They are odorless, environmentally safe and provide a heat source for comfort in all cold conditions.Little Hotties Adhesive Toe Warmers are the choice of athletes, anglers, hunters, campers, spectators, skiers, construction workers and more.The average activated temperature is 105°F 40°C .No Batteries!No Microwave!No Fuels!No Problem!Reducing Our Carbon FootprintLittle Hotties is committed to decreasing our environmental impact.We partner with the Bonneville Environmental Foundation to fund carbon offsets for all electricity used while manufacturing our products.Please recycle the box and the outer plastic wrap.The Little Hotties plastic wrappers are also recyclable.1-800-446-7587Made in USAOpen itRemove the pouch from the plastic wrapper.Do not open the cloth pouch.Stick itRemove the paper backing and place the adhesive side of the toe warmer on the outside of your sock, at the top or bottom of the toe area.Hint:After placing in an enclosed area, Little Hotties can take up to 20 minutes to reach maximum heat.After use, dispose of with household garbage.The ingredients are environmentally safe.©Implus Footcare, LLC.	Odorless & environmentally safeComfort in all cold conditionsAverage activated temperature is 105°FIngredients:Iron Powder, Water, Salt, Activated Charcoal, Vermiculite ,no of pieces: 1	https://www.walgreens.com/store/c/little-hotties-toe-warmers/ID=prod6173821-product#1	https://www.walgreens.com/store/c/little-hotties-toe-warmers/ID=prod6173821-product		200
https://www.walgreens.com/store/c/biokleen-spray--wipe-all-purpose-cleaner/ID=prod6147613-product	biokleen Spray & Wipe All Purpose Cleaner32.0oz.	237515	71725600021		biokleen	https://pics.drugstore.com/prodimg/189739/450.jpg	2.89	5.49	In Stock	Home, Shop,Household,Laundry & Cleaning,Cleaners	{"Ingredients":"Ingredients:Water Filtered , Caprylyl/Capryl Glucoside Plant Based Surfactant , Sodium Methyl 2 Sulfolaurate Plant Based Surfactant , Glycerin Vegetable , Citrus Grandis Grapefruit Seed Extract, C10 16 Alkyl Glucoside, Laureth 7, Citrus Aurantium Dulcis Orange Peel Extract, Citrus Aurantium Dulcis Orange Oil, Sodium Sulfate","For Use on Any Water-Safe Materials":"Stainless Steel, Granite, Floors, Wood, Painted Surfaces, Carpet & Upholstery Stains","Product in inches LxWxH":"3.75x 3.4x 11.45","Item Code":"237515","Warnings":"In case of eye contact, flush eyes with cool water for 15 minutes. In case of ingestion, do no induce vomiting; drink plenty of water to dilute.Keep out of reach of children.","Shipping Weight in lbs":"2.34"}	Spray & wipe formula is ready to useWith grapefruit seed & orange essenceNo diluting required	Quick viewSpray & wipe formula is ready to useWith grapefruit seed & orange essenceNo diluting requiredTough on Dirt, Gentler on the Earth™Cleaner & DegreaserSpray & Wipe Formula is Ready to UseNo Diluting RequiredGrapefruit Seed & Orange Essence Cleaning PowerFor Use on Any Water-Safe Materials:Stainless Steel, Granite, Floors, Wood, Painted Surfaces, Carpet & Upholstery StainsNo Artificial Fragrance, Colors or Preservatives100% Full Ingredient DisclosureBiokleen® Spray & Wipe All Purpose Cleaner is super concentrated to cut through grease and dirt.Safe for most types of surfaces.Leaves no harsh residues and fumes behind.Contains No:Phosphate, chlorine, ammonia, petroleum solvents, butyl, glycol ether, SLES, EDTA, EPA priority pollutants.No materials listed by the ACGIH as hazardous.Biokleen Family Owned and Operated Since 19891-800-477-0188For use on any water-safe material.Kitchens, Offices, & Bathrooms:Spray directly on countertops, stoves, desks, cabinets, floors, appliances, stainless steel, vents, toilets, sinks and fixtures.Wipe clean.Laundry:Pre-treat tough stains by spraying directly on stain, let sit, and launder as usual.Carpet & Upholstery Stains:Spray directly on stain and blot with dry rag. Repeat as needed.Follow up tough organic stains with Biokleen Bac-Out.Children's Toys:Spray directly on toy and wipe clean with clean rag.No harsh fumes or residue left behind.Vehicle Interiors & Recreational Equipment:Spray directly and wipe clean.©Bi-O-Kleen Industries, Inc.	Spray & wipe formula is ready to useWith grapefruit seed & orange essenceNo diluting requiredIngredients:Water Filtered , Caprylyl/Capryl Glucoside Plant Based Surfactant , Sodium Methyl 2 Sulfolaurate Plant Based Surfactant , Glycerin Vegetable , Citrus Grandis Grapefruit Seed Extract, C10 16 Alkyl Glucoside, Laureth 7, Citrus Aurantium Dulcis Orange Peel Extract, Citrus Aurantium Dulcis Orange Oil, Sodium Sulfate ,no of pieces: 1	https://www.walgreens.com/store/c/biokleen-spray--wipe-all-purpose-cleaner/ID=prod6147613-product#1	https://www.walgreens.com/store/c/biokleen-spray-%26-wipe-all-purpose-cleaner/ID=prod6147613-product		200
